L,N,sample,delta,model,sharp_tail,abel_tail,richardson_tail_k1,m_eff,scaled_cutoff_tau,clean_mode_count,born_mean_formula,born_variance_formula
20,400,87,0.1,born,0.00014658879360605087,0.0001001589215559589,0.0001410091159049847,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,87,0.2,exact,0.0003360960686221687,0.00034584989753314905,0.0004150379501618113,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,87,0.2,born,0.00034515434015016435,0.0003258879048242817,0.0003728650067379737,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,87,0.4,exact,0.000711090624927052,0.0009496221625665265,0.0010265507603490185,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,87,0.4,born,0.0006893604593557227,0.0008313274716146619,0.0009031521964346586,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,87,0.8,exact,0.0020840511943546157,0.002416753197677873,0.002323644545119546,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,87,0.8,born,0.0018851455547616478,0.001999470150629857,0.002030337008745222,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,88,0.1,exact,0.0005967184489773011,0.0003144899030521495,0.0002979430709116055,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,88,0.1,born,0.0007413241148867301,0.00035706544892451307,0.00031518567614787304,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,88,0.2,exact,0.000939169715559289,0.0007161447411710546,0.0006661362211735232,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,88,0.2,born,0.0011653022369652363,0.0007758541964009277,0.0006851334235085536,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,88,0.4,exact,0.001620758499235522,0.0014265991557751547,0.0013601240331849646,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,88,0.4,born,0.0017700769541651104,0.0014187621106833148,0.0013437878102573017,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,88,0.8,exact,0.0031319320226084533,0.0027139982831905435,0.002647897513897018,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,88,0.8,born,0.002527820161765532,0.002501427325048483,0.002527603169594393,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,89,0.1,exact,0.0006565551460001635,0.0003964163887537821,0.0003735607887585886,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,89,0.1,born,0.0006318201331251371,0.0003355398124642036,0.00031954789969176103,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,89,0.2,exact,0.0015162445734379609,0.0009032402628464203,0.0008459158490023779,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,89,0.2,born,0.0012404900425081146,0.000763030361950869,0.0007275720356231652,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,89,0.4,exact,0.001610858425622516,0.0018309326529776264,0.001735613971720329,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,89,0.4,born,0.001399571730879495,0.0015610973125940169,0.0015089838907901875,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,89,0.8,exact,0.004424529960618676,0.0036358323935700575,0.0033635423149902307,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,89,0.8,born,0.00262220931621399,0.003151491134731308,0.002972543319757352,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,90,0.1,exact,0.0008091474348803253,0.00035320283952066327,0.0003328087426655543,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,90,0.1,born,0.0006234398476177835,0.0002612938539997899,0.00025572321340950997,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,90,0.2,exact,0.0009177605742094916,0.0007382066368421784,0.0007331919397128925,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,90,0.2,born,0.0007294454461955444,0.0005675000986907877,0.000580437246349999,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,90,0.4,exact,0.0011913113901521897,0.0015355342031323019,0.0015043118883799832,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,90,0.4,born,0.0008856543505037928,0.0012250194729605953,0.0012281595447571738,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,90,0.8,exact,0.0036519023475770555,0.00321473149471362,0.0029736178722170685,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,90,0.8,born,0.0021827731178404464,0.002622510162053423,0.0025012085460049587,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,91,0.1,exact,0.0009145985467217888,0.0004264744054838128,0.00037082111327896674,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,91,0.1,born,0.0007652892410922233,0.00035883321400139676,0.0003115204312710882,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,91,0.2,exact,0.0013188466893442822,0.0008746287355656502,0.0007932560522725371,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,91,0.2,born,0.001200854403779378,0.0007455452962653819,0.0006716642986956602,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,91,0.4,exact,0.0014286208778328338,0.001598307091304908,0.001546588615374848,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,91,0.4,born,0.0012594539403273982,0.001345389571225937,0.0013159377258540627,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,91,0.8,exact,0.00325414632884348,0.003013033968659467,0.0029149800525649265,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,91,0.8,born,0.002325531510091528,0.00250925018405428,0.0024972611149227542,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,92,0.1,exact,0.0004755829816878955,0.00023185108221926185,0.00023835685566766718,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,92,0.1,born,0.000580514800624356,0.00025014629610120717,0.00024114254946451804,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,92,0.2,exact,0.0005637684622714996,0.0005620434813887755,0.0005492846321726782,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,92,0.2,born,0.0006458869166243532,0.0005735864204481987,0.0005421081197036025,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,92,0.4,exact,0.0013260181326789464,0.0011960504772017102,0.0011688591511357955,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,92,0.4,born,0.0013982298765645746,0.0011588462843408563,0.0011191987257365308,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,92,0.8,exact,0.0029193939334621467,0.0024015761829445006,0.0023670219182744747,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,92,0.8,born,0.0023503107159778005,0.0022111173137780594,0.0022133396120164674,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,93,0.1,exact,0.0004570801493550752,0.00020521850387181635,0.0002248759763167581,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,93,0.1,born,0.0005044129379136973,0.00021625266463137275,0.00021835596177356215,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,93,0.2,exact,0.0005392113532109472,0.0004565417375330719,0.0005368353753142594,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,93,0.2,born,0.000633173263597653,0.00045820424512324975,0.0005080396751324746,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,93,0.4,exact,0.0008386305617625327,0.0011167925845599624,0.0012188741900051635,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,93,0.4,born,0.0008470278382905524,0.0010163994505353654,0.0011192123562028034,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,93,0.8,exact,0.002710492797551655,0.002830113409808108,0.002656245068180532,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,93,0.8,born,0.0015257079628268532,0.0024631770761396558,0.002399508473877208,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,94,0.1,exact,0.0003927627095680491,0.000206909817895132,0.0002169410426569729,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,94,0.1,born,0.0002384535550037822,0.0001416473769984459,0.0001620727283525655,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,94,0.2,exact,0.0006882553521742187,0.0004698692364654824,0.0005162683218427345,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,94,0.2,born,0.0005410711536676803,0.0003571663539954927,0.00040368221320558143,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,94,0.4,exact,0.0009460733503213037,0.0010602299135686387,0.0011530582028003845,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,94,0.4,born,0.0008357771892750654,0.0008455043657934398,0.0009367557025513723,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,94,0.8,exact,0.002189470153137136,0.0025253443031877116,0.0024807758932978118,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,94,0.8,born,0.0018139164264709873,0.0020328673136244223,0.002073144357923388,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,95,0.1,exact,0.0005883356824836679,0.00028061377943121757,0.0002528127644394591,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,95,0.1,born,0.0005111966011432352,0.000231435037217927,0.00021139708681269158,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,95,0.2,exact,0.0008480097119618787,0.0005820757857649583,0.0005535141812330155,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,95,0.2,born,0.000721321662442739,0.0004844630857938663,0.0004694980323520382,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,95,0.4,exact,0.0011168321565383794,0.0010890271886906545,0.0011218822805383138,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,95,0.4,born,0.0009735236885701893,0.0009099388354029667,0.0009696889604097708,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,95,0.8,exact,0.00185500360367381,0.002179290767948666,0.0022293454489784735,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,95,0.8,born,0.001547177105241947,0.0018520603654097732,0.001975747368801711,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,96,0.1,exact,0.0017393817424111524,0.000762295527143179,0.0006154544722917196,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,96,0.1,born,0.001697677837587398,0.0007020395857296229,0.0005652900647585278,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,96,0.2,exact,0.0020504500153013167,0.0015181562129347676,0.0012455467083480434,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,96,0.2,born,0.0018963321993852255,0.0013887730930782537,0.0011441251603359374,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,96,0.4,exact,0.0036926560868186242,0.0025231509236977655,0.002221412644838266,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,96,0.4,born,0.0033339899956979615,0.0023107882128026143,0.002042709426979083,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,96,0.8,exact,0.004309260158705786,0.004010367397572292,0.0037206963354779383,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,96,0.8,born,0.0039064337795905344,0.0036662648196293503,0.0034368459594603163,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,97,0.1,exact,0.0009458791897212048,0.00039672083933048384,0.0003552256862599808,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,97,0.1,born,0.0009033528966996933,0.00035895245020240303,0.0003135179080558912,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,97,0.2,exact,0.001010664076121963,0.0008154890661333568,0.0007658684529216465,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,97,0.2,born,0.0009309885882441659,0.0007112769107888281,0.0006685967213803843,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,97,0.4,exact,0.00166790910188993,0.001556313797082185,0.0015207669834553866,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,97,0.4,born,0.001347999404257248,0.0013160519563381826,0.00131719139496156,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,97,0.8,exact,0.0029592485850340445,0.0030913582758159263,0.002921288997585919,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,97,0.8,born,0.0021652083677763303,0.0025897303413183214,0.002541897772848292,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,98,0.1,exact,0.00021893491144075094,0.0001418396818108982,0.00020091188890180778,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,98,0.1,born,0.00021360941163724463,0.00012697943462629366,0.00017309498626433083,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,98,0.2,exact,0.00034774396248983736,0.0004765727960521506,0.0005264157778542351,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,98,0.2,born,0.00037423836951151415,0.0003947631519387399,0.0004517311817621808,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,98,0.4,exact,0.0015269854717356402,0.0012432921768176424,0.0012537868176604105,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,98,0.4,born,0.0012219483263376674,0.0010180554294940912,0.0010833707000395814,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,98,0.8,exact,0.003199397072041588,0.0028632167052847278,0.00273481269984932,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,98,0.8,born,0.0020145846713659713,0.00242458712790978,0.0024133144337568422,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,99,0.1,exact,0.000474157801715806,0.00022890755396411374,0.00025963122677749947,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,99,0.1,born,0.00040837956839726394,0.00018775323171191068,0.00021345801066756658,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,99,0.2,exact,0.0006271729139571112,0.0005646766764228419,0.0006269429095669748,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,99,0.2,born,0.0005746175409210943,0.00045304303443045277,0.0005210136578072686,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,99,0.4,exact,0.0008955426067146454,0.0013943353867710258,0.0014140686060324268,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,99,0.4,born,0.0006738770585482892,0.0011274746208734148,0.001193212386416081,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,99,0.8,exact,0.00286442867606139,0.003237875472172796,0.0030066879942454577,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,99,0.8,born,0.002404741829396628,0.00271344734486408,0.002594275027403803,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,100,0.1,exact,0.0006751168210123697,0.0003130530509130919,0.00032417936714758703,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,100,0.1,born,0.0009079893244983184,0.00039313220882937364,0.00037160086067153446,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,100,0.2,exact,0.0007733392791816996,0.0007695686809487668,0.000752282068474872,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,100,0.2,born,0.0010060935108106657,0.0008955102559526286,0.0008257559949354349,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,100,0.4,exact,0.0020987091911163183,0.0016909537003420875,0.0015984797230816992,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,100,0.4,born,0.002515726508196744,0.0018033618026830629,0.001668124289105893,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,100,0.8,exact,0.0039888765814141604,0.003471444127869536,0.0031839736888449226,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,100,0.8,born,0.0034954648731554804,0.003433912935819845,0.0031803803961145544,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,101,0.1,exact,8.72903204165524e-06,5.6261576626373876e-05,0.00013212737010935254,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,101,0.1,born,3.994261138136641e-06,4.976173042731776e-05,0.00012133918737715733,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,101,0.2,exact,0.00023824855485920617,0.00028936231483352154,0.0003900401229477361,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,101,0.2,born,0.00023277109579490974,0.0002616861176619864,0.00036083215321338594,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,101,0.4,exact,0.0004724035051207761,0.0009791921010167143,0.0010209136100163582,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,101,0.4,born,0.0004522855793525437,0.0008971323499221216,0.0009521778924906876,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,101,0.8,exact,0.002137204067307924,0.0025707342289749955,0.0023628614536361954,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,101,0.8,born,0.001967017304949617,0.0023878044810544054,0.0022244377333952986,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,102,0.1,exact,0.0002625304201528159,0.00018189313545884285,0.00020932437596048704,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,102,0.1,born,0.00028415747436426824,0.0001709541268041892,0.00018860398482491318,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,102,0.2,exact,0.0006435387301630326,0.00047343794340329407,0.0005190113210019708,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,102,0.2,born,0.000658458419110422,0.0004282082907226323,0.0004631669882922632,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,102,0.4,exact,0.0010488812090908165,0.00110210282421955,0.0011926267990090857,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,102,0.4,born,0.0009548913160205021,0.0009622133303533383,0.0010548651396742616,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,102,0.8,exact,0.0019462493279939726,0.002660464302019297,0.0025924675243077532,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,102,0.8,born,0.0015299186896309566,0.002271963753751203,0.002293237892682051,320.0,320.0,24,0.0020250000000000003,4.832448739648565e-07
20,400,103,0.1,exact,0.00020102268987161342,0.0001290087937685776,0.00016099460209342386,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,103,0.1,born,0.00029408755281951424,0.00015412507563911007,0.00017414159329325003,40.0,40.0,4,0.0003375,1.135645312499986e-07
20,400,103,0.2,exact,0.00044241133375297527,0.00034207533428109766,0.00041231746193004406,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,103,0.2,born,0.0005380575986660787,0.0003702175380448717,0.00042980446455577204,80.0,80.0,8,0.000675,1.6949249999999876e-07
20,400,103,0.4,exact,0.0007673958138858605,0.000861557709523302,0.0009868153438662608,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
20,400,103,0.4,born,0.0007625129640727258,0.0008828748476862637,0.0009960342421158586,160.0,160.0,12,0.0010125000000000002,2.8169015624999914e-07
